date,observer,site,plot,quadrat,id,1_pa,2_pa,3_pa,4_pa,5_pa,6_pa,7_pa,8_pa,9_pa,cover,notes
15/11/2016,Pandora Holliday,s5,10,1,Hairless tussock,0,1,0,0,0,0,0,0,0,1,
15/11/2016,Pandora Holliday,s5,10,1,Sun dew,0,1,1,1,1,0,1,1,0,2,
15/11/2016,Pandora Holliday,s5,10,1,Red grass,1,1,1,1,1,0,1,0,1,40,
15/11/2016,Pandora Holliday,s5,10,1,BROHOR,0,0,0,0,1,0,0,0,0,1,
15/11/2016,Pandora Holliday,s5,10,1,St Johns wort,0,0,0,0,0,1,0,0,0,1,
15/11/2016,Pandora Holliday,s5,10,1,Rock fern,0,0,0,0,0,0,1,0,0,1,
15/11/2016,Pandora Holliday,s5,10,1,TRIARV,0,0,0,0,0,0,0,1,0,1,
15/11/2016,Pandora Holliday,s5,10,1,Litter,0,0,0,0,0,0,0,0,0,95,
15/11/2016,Pandora Holliday,s5,10,2,VULBRO,1,1,1,1,1,1,1,1,1,40,
15/11/2016,Pandora Holliday,s5,10,2,St Johns wort,0,1,1,0,1,1,1,1,1,15,
15/11/2016,Pandora Holliday,s5,10,2,Aira,1,1,1,1,1,1,1,1,1,20,
15/11/2016,Pandora Holliday,s5,10,2,BROHOR,0,1,1,1,1,1,0,1,1,2,
15/11/2016,Pandora Holliday,s5,10,2,Red grass,1,1,1,1,1,1,1,1,0,65,
15/11/2016,Pandora Holliday,s5,10,2,VULMYU,1,0,1,1,1,1,0,0,0,2,
15/11/2016,Pandora Holliday,s5,10,2,Hairy flatweed,1,1,1,1,1,1,1,1,0,15,
15/11/2016,Pandora Holliday,s5,10,2,AUSBIG,0,1,1,0,1,1,0,1,1,20,
15/11/2016,Pandora Holliday,s5,10,2,Wheat grass,0,0,0,0,1,0,0,0,1,1,
15/11/2016,Pandora Holliday,s5,10,2,TRISUB,0,0,0,0,0,0,1,1,1,6,
15/11/2016,Pandora Holliday,s5,10,2,Themeda,0,0,0,0,0,0,1,0,0,5,
15/11/2016,Pandora Holliday,s5,10,2,Litter,0,0,0,0,0,0,0,0,0,95,
15/11/2016,Pandora Holliday,s5,10,3,Aira,1,1,1,1,1,1,1,1,1,60,
15/11/2016,Pandora Holliday,s5,10,3,VULBRO,1,1,1,1,1,1,1,1,1,20,
15/11/2016,Pandora Holliday,s5,10,3,Themeda,0,1,1,0,1,1,0,0,0,30,
15/11/2016,Pandora Holliday,s5,10,3,Red grass,1,1,1,1,1,1,1,1,1,60,
15/11/2016,Pandora Holliday,s5,10,3,VULMYU,1,1,0,1,1,1,1,1,1,7,
15/11/2016,Pandora Holliday,s5,10,3,Sun dew,0,0,0,0,0,0,0,1,0,1,
15/11/2016,Pandora Holliday,s5,10,3,Hairy flatweed,1,0,1,0,1,0,1,1,0,5,
15/11/2016,Pandora Holliday,s5,10,3,Tiny seed rush,1,0,0,0,0,0,0,0,0,1,
15/11/2016,Pandora Holliday,s5,10,3,AUSBIG,1,0,0,0,1,0,0,0,0,2,
15/11/2016,Pandora Holliday,s5,10,3,Branching seeds,0,1,0,0,0,0,0,0,0,1,
15/11/2016,Pandora Holliday,s5,10,3,Star rush,0,0,1,1,1,0,0,1,0,1,
15/11/2016,Pandora Holliday,s5,10,3,BROHOR,0,0,1,0,0,1,1,0,0,1,
15/11/2016,Pandora Holliday,s5,10,3,Willow herb,0,0,0,1,0,0,0,0,0,1,
15/11/2016,Pandora Holliday,s5,10,3,Shivery grass,0,0,0,0,1,0,0,0,0,1,
15/11/2016,Pandora Holliday,s5,10,3,St Johns wort,0,0,0,0,0,0,1,1,0,1,
15/11/2016,Pandora Holliday,s5,10,3,Oxalis,0,0,0,0,0,0,0,0,1,1,
15/11/2016,Pandora Holliday,s5,10,3,Hairy wallaby,0,0,0,0,0,0,0,0,1,1,
15/11/2016,Pandora Holliday,s5,10,3,Short seed wallaby,0,0,0,0,0,0,0,1,1,1,
15/11/2016,Pandora Holliday,s5,10,3,Litter,0,0,0,0,0,0,0,0,0,99,
15/11/2016,Pandora Holliday,s5,10,4,VULBRO,1,1,1,1,1,1,1,1,1,40,
15/11/2016,Pandora Holliday,s5,10,4,Hairy flatweed,1,1,0,1,0,0,1,0,0,12,
15/11/2016,Pandora Holliday,s5,10,4,Themeda,1,1,1,0,1,1,0,1,1,45,
15/11/2016,Pandora Holliday,s5,10,4,Aira,1,1,0,1,1,0,1,1,1,25,
15/11/2016,Pandora Holliday,s5,10,4,St Johns wort,1,1,0,0,0,0,0,0,0,1,
15/11/2016,Pandora Holliday,s5,10,4,Shivery grass,1,0,0,0,1,0,0,0,0,2,
15/11/2016,Pandora Holliday,s5,10,4,AUSBIG,1,1,0,0,0,0,0,0,0,12,
15/11/2016,Pandora Holliday,s5,10,4,Micro laena,1,0,0,1,1,0,0,1,0,7,
15/11/2016,Pandora Holliday,s5,10,4,Red grass,0,1,1,1,0,0,1,0,0,15,
15/11/2016,Pandora Holliday,s5,10,4,VULMYU,0,1,1,0,0,0,0,0,1,2,
15/11/2016,Pandora Holliday,s5,10,4,Wheat grass,0,0,0,0,1,0,0,0,0,1,
15/11/2016,Pandora Holliday,s5,10,4,Sun dew,0,0,0,0,0,0,1,0,0,1,
15/11/2016,Pandora Holliday,s5,10,4,Hairy panic,0,0,0,0,0,0,1,0,0,1,
15/11/2016,Pandora Holliday,s5,10,4,Litter,0,0,0,0,0,0,0,0,0,96,
16/11/2016,Pandora Holliday,s5,4,1,VULMYU,1,1,1,1,1,1,1,1,1,15,
16/11/2016,Pandora Holliday,s5,4,1,VULBRO,1,1,1,1,1,1,1,1,1,6,
16/11/2016,Pandora Holliday,s5,4,1,BROHOR,0,1,0,1,1,0,0,0,0,3,
16/11/2016,Pandora Holliday,s5,4,1,Aira,1,1,0,0,0,0,1,1,0,2,
16/11/2016,Pandora Holliday,s5,4,1,Hairy flatweed,1,1,1,0,0,1,1,1,1,30,
16/11/2016,Pandora Holliday,s5,4,1,Small Juncus,1,0,1,1,0,0,0,1,0,2,
16/11/2016,Pandora Holliday,s5,4,1,AUSBIG,1,0,1,1,0,0,1,0,0,12,
16/11/2016,Pandora Holliday,s5,4,1,Hairless tussock,1,0,0,0,1,0,1,0,0,5,
16/11/2016,Pandora Holliday,s5,4,1,Hairy panic,1,0,0,0,0,0,0,1,1,12,
16/11/2016,Pandora Holliday,s5,4,1,Pinecone grass,1,1,0,0,0,0,0,0,0,3,
16/11/2016,Pandora Holliday,s5,4,1,Red grass,0,1,1,1,0,1,1,1,1,40,
16/11/2016,Pandora Holliday,s5,4,1,Fog grass,0,1,1,0,0,0,0,0,0,2,
16/11/2016,Pandora Holliday,s5,4,1,TRIARV,0,1,0,0,0,0,0,0,0,1,
16/11/2016,Pandora Holliday,s5,4,1,Poa spp,0,1,0,0,1,0,0,0,0,5,
16/11/2016,Pandora Holliday,s5,4,1,Bamboo grass,0,0,1,0,0,0,0,0,0,1,
16/11/2016,Pandora Holliday,s5,4,1,Sun dew,0,0,0,0,1,0,0,0,0,1,
16/11/2016,Pandora Holliday,s5,4,1,Litter,0,0,0,0,0,0,0,0,0,95,
16/11/2016,Pandora Holliday,s5,4,2,VULBRO,1,1,1,1,1,1,1,1,1,25,
16/11/2016,Pandora Holliday,s5,4,2,BROHOR,1,1,1,1,1,1,1,1,1,20,
16/11/2016,Pandora Holliday,s5,4,2,Hairy flatweed,1,1,1,1,1,1,1,1,1,60,
16/11/2016,Pandora Holliday,s5,4,2,AUSBIG,1,1,0,0,0,1,0,0,0,12,
16/11/2016,Pandora Holliday,s5,4,2,Fog grass,1,1,0,0,0,1,1,0,1,7,
16/11/2016,Pandora Holliday,s5,4,2,Sorrel,0,0,1,0,0,0,0,0,0,1,
16/11/2016,Pandora Holliday,s5,4,2,BRODIA,0,0,1,1,0,1,0,1,1,5,
16/11/2016,Pandora Holliday,s5,4,2,VULMYU,0,0,0,1,0,1,1,0,0,2,
16/11/2016,Pandora Holliday,s5,4,2,Red grass,0,0,0,1,1,0,0,0,1,20,
16/11/2016,Pandora Holliday,s5,4,2,Small Juncus,0,0,0,0,1,0,0,0,0,1,
16/11/2016,Pandora Holliday,s5,4,2,Smooth rye grass,0,1,0,0,0,0,0,0,0,1,
16/11/2016,Pandora Holliday,s5,4,2,Shivery grass,0,0,0,0,0,0,0,1,0,2,
16/11/2016,Pandora Holliday,s5,4,2,Tall Juncus,0,0,0,0,0,0,0,1,0,1,Juncus rush
16/11/2016,Pandora Holliday,s5,4,2,Litter,0,0,0,0,0,0,0,0,0,85,
16/11/2016,Pandora Holliday,s5,4,3,VULMYU,1,1,1,1,1,1,1,1,1,25,
16/11/2016,Pandora Holliday,s5,4,3,Fog grass,1,0,0,1,1,0,1,1,0,6,
16/11/2016,Pandora Holliday,s5,4,3,Hairy flatweed,1,1,1,1,1,1,1,1,1,30,
16/11/2016,Pandora Holliday,s5,4,3,VULBRO,1,1,1,1,1,1,1,0,0,7,
16/11/2016,Pandora Holliday,s5,4,3,AUSBIG,1,1,1,0,1,1,0,0,0,10,
16/11/2016,Pandora Holliday,s5,4,3,Lily spp. ,1,0,0,0,0,0,1,0,0,3,probably Sal sify
16/11/2016,Pandora Holliday,s5,4,3,Sorrel,0,1,0,0,0,0,0,0,0,1,
16/11/2016,Pandora Holliday,s5,4,3,Bamboo grass,0,1,0,0,0,0,1,0,0,2,
16/11/2016,Pandora Holliday,s5,4,3,Hairless tussock,0,1,0,1,0,0,0,0,1,5,
16/11/2016,Pandora Holliday,s5,4,3,Wire grass,0,0,1,0,0,0,0,0,0,2,
16/11/2016,Pandora Holliday,s5,4,3,Aira,0,0,0,0,0,0,1,1,0,10,
16/11/2016,Pandora Holliday,s5,4,3,Hairy panic,0,0,0,0,0,0,1,0,0,3,
16/11/2016,Pandora Holliday,s5,4,3,Red grass,0,0,0,0,0,0,0,1,1,10,
16/11/2016,Pandora Holliday,s5,4,3,Flat grass,0,0,0,0,0,0,0,0,1,1,
16/11/2016,Pandora Holliday,s5,4,3,Litter,0,0,0,0,0,0,0,0,0,95,
16/11/2016,Pandora Holliday,s5,4,4,AUSBIG,0,0,0,0,1,1,1,0,0,7,
16/11/2016,Pandora Holliday,s5,4,4,Hairy flatweed,1,1,1,1,1,1,1,1,1,60,
16/11/2016,Pandora Holliday,s5,4,4,Vanilla g,0,0,1,0,0,0,0,0,0,5,
16/11/2016,Pandora Holliday,s5,4,4,Fog grass,1,0,0,1,0,0,0,0,0,4,
16/11/2016,Pandora Holliday,s5,4,4,VULMYU,1,1,1,1,1,1,1,1,0,8,
16/11/2016,Pandora Holliday,s5,4,4,BROHOR,1,0,0,1,1,1,0,1,1,7,
16/11/2016,Pandora Holliday,s5,4,4,Red grass,0,1,0,0,0,1,1,1,1,15,
16/11/2016,Pandora Holliday,s5,4,4,BRODIA,0,1,1,0,1,1,0,1,1,12,
16/11/2016,Pandora Holliday,s5,4,4,VULBRO,0,1,1,1,1,0,1,1,1,5,
16/11/2016,Pandora Holliday,s5,4,4,Sorrel,0,1,0,0,0,0,1,1,1,10,
16/11/2016,Pandora Holliday,s5,4,4,Lily spp. ,0,0,1,0,0,0,0,0,0,1,
16/11/2016,Pandora Holliday,s5,4,4,Small Juncus,0,0,1,0,0,0,0,0,0,1,
16/11/2016,Pandora Holliday,s5,4,4,Aira,0,0,0,1,0,0,0,0,0,1,
16/11/2016,Pandora Holliday,s5,4,4,Litter,0,0,0,0,0,0,0,0,0,85,
16/11/2016,Pandora Holliday,s5,5,1,Hairy flatweed,0,1,1,1,0,1,1,1,0,10,
16/11/2016,Pandora Holliday,s5,5,1,Themeda,1,1,1,1,0,0,0,1,0,50,
16/11/2016,Pandora Holliday,s5,5,1,Aira,0,1,1,0,1,1,0,0,1,8,
16/11/2016,Pandora Holliday,s5,5,1,VULMYU,0,1,0,1,1,1,0,0,0,3,
16/11/2016,Pandora Holliday,s5,5,1,VULBRO,1,1,1,1,1,1,1,1,1,10,
16/11/2016,Pandora Holliday,s5,5,1,Small cranesbill,0,1,0,0,0,0,0,0,0,1,
16/11/2016,Pandora Holliday,s5,5,1,Red grass,0,1,1,1,1,1,1,0,1,20,
16/11/2016,Pandora Holliday,s5,5,1,AUSBIG,0,0,1,0,0,1,0,0,0,10,
16/11/2016,Pandora Holliday,s5,5,1,Hairy panic,0,0,0,1,0,0,1,0,0,10,
16/11/2016,Pandora Holliday,s5,5,1,Short seed wallaby,0,0,0,1,0,1,1,1,1,25,
16/11/2016,Pandora Holliday,s5,5,1,Smooth flatweed,0,0,0,0,1,0,0,0,0,7,
16/11/2016,Pandora Holliday,s5,5,1,Hairless tussock,0,0,0,0,1,0,0,0,0,1,
16/11/2016,Pandora Holliday,s5,5,1,St Johns wort,0,0,0,0,0,1,0,0,0,1,
16/11/2016,Pandora Holliday,s5,5,1,TRIARV,0,0,0,0,0,0,1,0,0,2,
16/11/2016,Pandora Holliday,s5,5,1,Lily creeper,0,0,0,0,0,0,1,0,0,1,
16/11/2016,Pandora Holliday,s5,5,1,Shivery grass,0,0,0,0,0,0,0,0,1,1,
16/11/2016,Pandora Holliday,s5,5,1,Litter,0,0,0,0,0,0,0,0,0,96,
16/11/2016,Pandora Holliday,s5,5,2,Aira,1,1,1,1,1,1,1,1,1,15,
16/11/2016,Pandora Holliday,s5,5,2,AUSBIG,1,1,1,1,1,1,1,1,1,70,
16/11/2016,Pandora Holliday,s5,5,2,Themeda,1,1,1,0,1,1,1,1,1,40,
16/11/2016,Pandora Holliday,s5,5,2,BROHOR,1,0,0,0,0,0,0,0,0,1,
16/11/2016,Pandora Holliday,s5,5,2,VULMYU,1,1,1,1,1,0,0,1,1,8,
16/11/2016,Pandora Holliday,s5,5,2,VULBRO,1,1,0,0,1,0,0,0,0,3,
16/11/2016,Pandora Holliday,s5,5,2,Hairy flatweed,1,1,1,1,1,1,1,1,1,15,
16/11/2016,Pandora Holliday,s5,5,2,Fog grass,1,0,1,0,0,0,1,0,0,5,
16/11/2016,Pandora Holliday,s5,5,2,Folded leaf,1,0,0,0,0,0,0,0,1,5,
16/11/2016,Pandora Holliday,s5,5,2,Shivery grass,0,1,1,1,1,0,1,0,1,1,
16/11/2016,Pandora Holliday,s5,5,2,Hairy panic,0,1,0,0,0,0,0,0,0,2,
16/11/2016,Pandora Holliday,s5,5,2,Micro laena,0,1,0,0,0,0,0,0,0,1,
16/11/2016,Pandora Holliday,s5,5,2,Hairy wallaby,0,1,0,0,0,0,0,0,0,1,
16/11/2016,Pandora Holliday,s5,5,2,Round seed,1,1,1,1,0,0,0,0,0,1,
16/11/2016,Pandora Holliday,s5,5,2,Small cranesbill,1,0,1,0,1,1,1,1,1,1,
16/11/2016,Pandora Holliday,s5,5,2,Star rush,1,0,0,1,1,0,1,0,0,1,
16/11/2016,Pandora Holliday,s5,5,2,Rock fern,0,0,1,0,0,1,0,0,0,1,
16/11/2016,Pandora Holliday,s5,5,2,Tiny buds,0,0,1,0,0,0,0,0,1,1,
16/11/2016,Pandora Holliday,s5,5,2,Tiny seed rush,0,0,1,0,0,0,0,0,0,1,
16/11/2016,Pandora Holliday,s5,5,2,Crasula,0,0,1,0,0,0,0,0,0,1,
16/11/2016,Pandora Holliday,s5,5,2,Red grass,0,0,0,1,0,0,0,0,0,3,
16/11/2016,Pandora Holliday,s5,5,2,TRIDUB,0,0,0,1,0,0,1,0,0,6,
16/11/2016,Pandora Holliday,s5,5,2,TRIARV,0,0,0,0,0,0,1,0,0,1,
16/11/2016,Pandora Holliday,s5,5,2,TRIGLOM,0,0,0,0,0,0,0,1,0,1,
16/11/2016,Pandora Holliday,s5,5,2,Hairless tussock,0,0,0,0,0,0,0,1,0,1,
16/11/2016,Pandora Holliday,s5,5,2,Litter,0,0,0,0,0,0,0,0,0,85,
16/11/2016,Pandora Holliday,s5,5,2,Bareground,0,0,0,0,0,0,0,0,0,10,
16/11/2016,Pandora Holliday,s5,5,3,Hairy panic,1,0,0,1,1,0,1,1,0,10,
16/11/2016,Pandora Holliday,s5,5,3,Red grass,1,1,1,1,1,0,1,1,1,25,
16/11/2016,Pandora Holliday,s5,5,3,VULMYU,1,1,0,1,1,0,1,0,1,3,
16/11/2016,Pandora Holliday,s5,5,3,BROHOR,1,1,0,0,1,1,0,0,1,1,
16/11/2016,Pandora Holliday,s5,5,3,VULBRO,1,0,1,1,0,1,0,0,0,3,
16/11/2016,Pandora Holliday,s5,5,3,AUSBIG,1,1,1,0,1,1,0,1,1,40,
16/11/2016,Pandora Holliday,s5,5,3,St Johns wort,1,1,0,1,1,1,1,1,1,25,
16/11/2016,Pandora Holliday,s5,5,3,Small cranesbill,1,0,0,0,0,0,0,1,0,1,
16/11/2016,Pandora Holliday,s5,5,3,Flea bain,1,0,0,0,0,0,0,0,0,1,
16/11/2016,Pandora Holliday,s5,5,3,Forget me not,1,0,0,0,0,0,0,0,0,1,
16/11/2016,Pandora Holliday,s5,5,3,Themeda,0,1,1,0,0,0,0,0,0,10,
16/11/2016,Pandora Holliday,s5,5,3,Tiny buds,0,1,0,0,0,1,1,0,1,1,
16/11/2016,Pandora Holliday,s5,5,3,Folded leaf,0,0,1,0,0,0,0,0,0,2,
16/11/2016,Pandora Holliday,s5,5,3,Wheat grass,0,0,1,0,0,1,0,0,0,3,
16/11/2016,Pandora Holliday,s5,5,3,TRIARV,0,0,0,1,0,0,1,1,1,3,
16/11/2016,Pandora Holliday,s5,5,3,Shivery grass,0,0,0,1,0,0,0,0,0,1,
16/11/2016,Pandora Holliday,s5,5,3,Hairy flatweed,0,0,0,0,1,1,1,0,0,10,
16/11/2016,Pandora Holliday,s5,5,3,TRIDUB,0,0,0,0,1,0,0,0,0,1,
16/11/2016,Pandora Holliday,s5,5,3,Star rush,0,0,0,0,0,0,0,1,0,1,
16/11/2016,Pandora Holliday,s5,5,3,Avena,0,0,0,0,0,0,0,1,1,1,
16/11/2016,Pandora Holliday,s5,5,3,Litter,0,0,0,0,0,0,0,0,0,98,
16/11/2016,Pandora Holliday,s5,5,4,Themeda,1,1,1,1,1,1,1,1,1,60,
16/11/2016,Pandora Holliday,s5,5,4,Avena,1,0,0,1,0,0,0,0,0,6,
16/11/2016,Pandora Holliday,s5,5,4,Aira,0,1,1,0,1,1,0,1,0,15,
16/11/2016,Pandora Holliday,s5,5,4,Fog grass,1,0,0,0,1,1,1,1,1,6,
16/11/2016,Pandora Holliday,s5,5,4,Prickly lettuce,1,0,0,0,0,0,0,0,0,1,
16/11/2016,Pandora Holliday,s5,5,4,Small cranesbill,1,0,0,1,0,0,0,0,0,1,
16/11/2016,Pandora Holliday,s5,5,4,VULBRO,1,1,1,0,1,1,0,0,1,4,
16/11/2016,Pandora Holliday,s5,5,4,Hairy flatweed,0,1,1,0,0,0,0,0,0,3,
16/11/2016,Pandora Holliday,s5,5,4,TRIARV,0,0,1,0,0,0,1,0,0,1,
16/11/2016,Pandora Holliday,s5,5,4,VULMYU,0,0,1,0,1,1,0,1,1,4,
16/11/2016,Pandora Holliday,s5,5,4,Tiny buds,0,0,1,0,0,0,0,0,0,1,
16/11/2016,Pandora Holliday,s5,5,4,St Johns wort,0,0,0,1,1,1,0,1,1,10,
16/11/2016,Pandora Holliday,s5,5,4,Hairy wallaby,0,0,0,1,0,0,0,0,0,1,
16/11/2016,Pandora Holliday,s5,5,4,BROHOR,0,0,0,0,1,0,0,0,0,1,
16/11/2016,Pandora Holliday,s5,5,4,Oxalis,0,0,0,0,0,1,0,0,0,1,
16/11/2016,Pandora Holliday,s5,5,4,Red grass,0,0,0,0,0,1,0,0,0,5,
16/11/2016,Pandora Holliday,s5,5,4,AUSBIG,0,0,0,0,0,0,1,1,0,30,
16/11/2016,Pandora Holliday,s5,5,4,Shivery grass,0,0,0,0,0,0,0,0,1,1,
16/11/2016,Pandora Holliday,s5,5,4,Litter,0,0,0,0,0,0,0,0,0,95,
16/11/2016,Pandora Holliday,s5,3,1,Avena,1,1,1,1,1,1,1,1,1,60,
16/11/2016,Pandora Holliday,s5,3,1,Hairy flatweed,1,1,1,1,1,1,1,1,1,40,
16/11/2016,Pandora Holliday,s5,3,1,St Johns wort,1,0,0,0,0,0,0,0,0,2,
16/11/2016,Pandora Holliday,s5,3,1,Themeda,1,1,1,1,1,1,1,0,1,50,
16/11/2016,Pandora Holliday,s5,3,1,VULMYU,1,1,0,0,0,1,0,1,1,1,
16/11/2016,Pandora Holliday,s5,3,1,VULBRO,1,0,0,0,0,1,1,0,0,1,
16/11/2016,Pandora Holliday,s5,3,1,Sorrel,0,1,0,0,0,0,1,0,1,2,
16/11/2016,Pandora Holliday,s5,3,1,BROHOR,0,0,1,0,0,0,0,0,0,1,
16/11/2016,Pandora Holliday,s5,3,1,BRODIA,1,0,0,1,0,1,0,1,0,2,
16/11/2016,Pandora Holliday,s5,3,1,Lomandra,0,0,0,0,0,0,0,1,1,1,
16/11/2016,Pandora Holliday,s5,3,1,Aira,0,0,0,0,0,0,0,1,0,1,
16/11/2016,Pandora Holliday,s5,3,1,Litter,0,0,0,0,0,0,0,0,0,90,
16/11/2016,Pandora Holliday,s5,3,2,Avena,1,1,1,1,1,1,1,1,1,85,
16/11/2016,Pandora Holliday,s5,3,2,Hairy flatweed,1,1,1,1,1,1,1,1,1,60,
16/11/2016,Pandora Holliday,s5,3,2,St Johns wort,1,0,0,0,0,0,0,0,0,2,
16/11/2016,Pandora Holliday,s5,3,2,Lomandra,0,0,1,0,0,0,0,0,0,1,
16/11/2016,Pandora Holliday,s5,3,2,VULBRO,0,0,1,0,1,1,0,0,0,3,
16/11/2016,Pandora Holliday,s5,3,2,VULMYU,0,1,1,0,1,1,0,0,0,3,
16/11/2016,Pandora Holliday,s5,3,2,BROHOR,0,0,0,0,0,0,0,0,1,1,
16/11/2016,Pandora Holliday,s5,3,2,Litter,0,0,0,0,0,0,0,0,0,86,
16/11/2016,Pandora Holliday,s5,3,3,Avena,1,1,1,1,1,1,1,1,1,70,
16/11/2016,Pandora Holliday,s5,3,3,Hairy flatweed,1,0,1,1,1,1,0,1,0,12,
16/11/2016,Pandora Holliday,s5,3,3,Tall fescue,0,0,1,1,0,0,1,1,1,25,"Seed heads over 1m high, large spreading tussock with bright green laena"
16/11/2016,Pandora Holliday,s5,3,3,Sorrel,1,1,1,1,1,0,0,0,0,12,
16/11/2016,Pandora Holliday,s5,3,3,Sal sify (yellow),0,1,0,0,0,0,0,0,0,10,
16/11/2016,Pandora Holliday,s5,3,3,Wheat grass,0,1,1,0,0,0,0,0,0,1,
16/11/2016,Pandora Holliday,s5,3,3,St Johns wort,0,0,1,0,0,0,0,0,0,1,
16/11/2016,Pandora Holliday,s5,3,3,Plantain,0,0,0,1,0,0,0,1,0,5,
16/11/2016,Pandora Holliday,s5,3,3,BROHOR,0,0,0,0,1,0,0,0,0,1,
16/11/2016,Pandora Holliday,s5,3,3,AUSBIG,0,0,0,0,0,1,1,0,1,6,
16/11/2016,Pandora Holliday,s5,3,3,Litter,0,0,0,0,0,0,0,0,0,99,
16/11/2016,Pandora Holliday,s5,3,4,Avena,1,1,1,1,1,1,1,1,1,85,
16/11/2016,Pandora Holliday,s5,3,4,Hairy flatweed,1,0,1,1,1,0,1,0,0,10,
16/11/2016,Pandora Holliday,s5,3,4,Plantain,0,0,0,0,0,0,0,1,0,6,
16/11/2016,Pandora Holliday,s5,3,4,Micro laena,1,1,0,0,0,0,0,0,0,5,
16/11/2016,Pandora Holliday,s5,3,4,Sorrel,0,1,1,0,0,0,0,0,0,1,
16/11/2016,Pandora Holliday,s5,3,4,AUSBIG,0,0,1,0,0,0,0,0,0,2,
16/11/2016,Pandora Holliday,s5,3,4,Pinecone grass,0,0,0,0,0,0,1,0,0,4,
16/11/2016,Pandora Holliday,s5,3,4,Sal sify (yellow),0,0,0,0,0,0,0,1,1,5,
16/11/2016,Pandora Holliday,s5,3,4,Litter,0,0,0,0,0,0,0,0,0,99,
16/11/2016,Pandora Holliday,s5,7,1,VULBRO,1,1,1,1,1,1,1,1,1,40,
16/11/2016,Pandora Holliday,s5,7,1,Aira,1,1,1,1,1,0,1,1,1,30,
16/11/2016,Pandora Holliday,s5,7,1,VULMYU,0,1,0,1,0,0,1,1,1,1,
16/11/2016,Pandora Holliday,s5,7,1,Micro laena,1,0,0,1,1,0,0,0,0,8,
16/11/2016,Pandora Holliday,s5,7,1,Hairy panic,1,0,1,1,0,0,1,1,0,15,
16/11/2016,Pandora Holliday,s5,7,1,TRIARV,1,1,1,1,0,0,0,0,1,2,
16/11/2016,Pandora Holliday,s5,7,1,TRIDUB,1,0,1,0,0,1,0,0,0,4,
16/11/2016,Pandora Holliday,s5,7,1,TRISUB,1,1,1,1,1,1,1,1,1,12,
16/11/2016,Pandora Holliday,s5,7,1,AUSBIG,1,1,1,1,0,0,0,1,1,10,
16/11/2016,Pandora Holliday,s5,7,1,Shivery grass,1,0,0,0,1,0,1,1,0,1,
16/11/2016,Pandora Holliday,s5,7,1,Hairy flatweed,1,1,1,0,0,1,0,1,1,5,
16/11/2016,Pandora Holliday,s5,7,1,TRIGLOM,1,1,1,1,1,1,1,1,1,7,
16/11/2016,Pandora Holliday,s5,7,1,Themeda,0,1,1,1,1,0,1,1,1,20,
16/11/2016,Pandora Holliday,s5,7,1,Red grass,0,1,0,0,1,0,1,0,0,12,
16/11/2016,Pandora Holliday,s5,7,1,BROHOR,0,1,0,0,1,1,0,1,0,1,
16/11/2016,Pandora Holliday,s5,7,1,Big leaf cranesbill,0,1,1,0,1,1,1,0,0,5,
16/11/2016,Pandora Holliday,s5,7,1,Vanilla g,0,0,1,0,0,0,0,0,0,1,
16/11/2016,Pandora Holliday,s5,7,1,Smooth flatweed,0,0,0,1,0,0,1,0,0,2,
16/11/2016,Pandora Holliday,s5,7,1,Bindy,0,0,0,1,0,0,0,0,0,1,
16/11/2016,Pandora Holliday,s5,7,1,Cape weed,0,0,0,0,1,0,0,0,1,2,
16/11/2016,Pandora Holliday,s5,7,1,Hairless tussock,0,0,0,0,0,1,0,0,0,7,
16/11/2016,Pandora Holliday,s5,7,1,St Johns wort,0,0,0,0,0,0,1,0,0,1,
16/11/2016,Pandora Holliday,s5,7,1,Sheeps burr,0,0,0,0,0,0,1,0,0,1,
16/11/2016,Pandora Holliday,s5,7,1,Tiny seed rush,0,0,0,0,0,0,1,0,0,1,
16/11/2016,Pandora Holliday,s5,7,1,Pink medic,0,0,0,0,0,0,0,1,0,1,
16/11/2016,Pandora Holliday,s5,7,1,Bamboo grass,0,0,0,0,0,0,0,1,1,2,
16/11/2016,Pandora Holliday,s5,7,1,Tiny buds,0,0,0,0,0,0,0,0,1,1,
16/11/2016,Pandora Holliday,s5,7,1,Litter,0,0,0,0,0,0,0,0,0,65,
16/11/2016,Pandora Holliday,s5,7,2,Aira,1,1,1,1,1,1,1,1,1,70,
16/11/2016,Pandora Holliday,s5,7,2,BROHOR,1,1,1,1,1,1,1,1,1,6,
16/11/2016,Pandora Holliday,s5,7,2,Hairy flatweed,1,1,1,1,1,1,1,1,1,15,
16/11/2016,Pandora Holliday,s5,7,2,Hairy panic,1,1,1,0,1,1,0,1,0,15,
16/11/2016,Pandora Holliday,s5,7,2,TRISUB,1,0,1,0,0,0,0,0,0,4,
16/11/2016,Pandora Holliday,s5,7,2,AUSBIG,1,1,1,1,1,1,1,1,1,30,
16/11/2016,Pandora Holliday,s5,7,2,TRIGLOM,1,1,0,1,0,1,1,1,0,3,
16/11/2016,Pandora Holliday,s5,7,2,Smooth flatweed,1,0,0,1,1,0,0,1,0,4,
16/11/2016,Pandora Holliday,s5,7,2,Red grass,1,1,1,1,1,0,1,1,1,30,
16/11/2016,Pandora Holliday,s5,7,2,Hairy wallaby,1,1,1,0,1,0,1,1,1,6,
