date,observer,site,plot,quadrat,id,1_pa,2_pa,3_pa,4_pa,5_pa,6_pa,7_pa,8_pa,9_pa,cover
10/11/2015,Andrew O'Reilly-Nugent,W4,1,2,VULSP1,0,0,0,0,1,0,0,0,0,0.5
10/11/2015,Andrew O'Reilly-Nugent,W4,1,2,Bare ground,0,0,0,0,0,0,0,0,0,0
10/11/2015,Andrew O'Reilly-Nugent,W4,1,2,Rock,0,0,0,0,0,0,0,0,0,0
10/11/2015,Andrew O'Reilly-Nugent,W4,1,2,Litter,0,0,0,0,0,0,0,0,0,40
10/11/2015,Andrew O'Reilly-Nugent,W4,1,3,VULSP1,1,1,1,1,1,1,1,1,1,25
10/11/2015,Andrew O'Reilly-Nugent,W4,1,3,BRORUB,1,1,1,0,1,1,1,1,0,6
10/11/2015,Andrew O'Reilly-Nugent,W4,1,3,BRODIA,0,1,1,0,1,0,0,1,1,6
10/11/2015,Andrew O'Reilly-Nugent,W4,1,3,HYPRAD,1,1,1,1,1,1,1,1,1,16
10/11/2015,Andrew O'Reilly-Nugent,W4,1,3,Sparsely haired ligule,1,0,0,1,1,0,1,1,1,9
10/11/2015,Andrew O'Reilly-Nugent,W4,1,3,BROHOR,1,0,1,1,1,1,1,1,1,4
10/11/2015,Andrew O'Reilly-Nugent,W4,1,3,TRISUB,1,1,1,1,1,1,1,1,1,2
10/11/2015,Andrew O'Reilly-Nugent,W4,1,3,Spiky basil,1,0,0,1,1,0,0,1,1,4
10/11/2015,Andrew O'Reilly-Nugent,W4,1,3,HYPGLA,1,1,0,1,0,1,1,1,0,3
10/11/2015,Andrew O'Reilly-Nugent,W4,1,3,Spiky stem,0,1,0,1,0,0,0,0,0,2
10/11/2015,Andrew O'Reilly-Nugent,W4,1,3,AUSSCA,0,0,0,0,0,0,1,1,0,4
10/11/2015,Andrew O'Reilly-Nugent,W4,1,3,Lime green ligule,0,0,0,0,1,0,1,0,0,4
10/11/2015,Andrew O'Reilly-Nugent,W4,1,3,Bare ground,0,0,0,0,0,0,0,0,0,0
10/11/2015,Andrew O'Reilly-Nugent,W4,1,3,Rock,0,0,0,0,0,0,0,0,0,0
10/11/2015,Andrew O'Reilly-Nugent,W4,1,3,Litter,0,0,0,0,0,0,0,0,0,30
10/11/2015,Andrew O'Reilly-Nugent,W4,1,4,HYPRAD,1,1,1,1,1,1,1,1,1,25
10/11/2015,Andrew O'Reilly-Nugent,W4,1,4,BRODIA,1,0,1,0,1,1,0,0,1,4
10/11/2015,Andrew O'Reilly-Nugent,W4,1,4,VULSP1,1,1,1,0,0,0,0,0,0,2
10/11/2015,Andrew O'Reilly-Nugent,W4,1,4,BRORUB,1,1,1,1,1,1,1,1,1,4
10/11/2015,Andrew O'Reilly-Nugent,W4,1,4,RUMACT,1,0,0,0,1,0,1,0,0,8
10/11/2015,Andrew O'Reilly-Nugent,W4,1,4,Spiky basil,1,0,0,1,1,0,1,0,0,5
10/11/2015,Andrew O'Reilly-Nugent,W4,1,4,AUSSCA,1,0,1,1,0,0,0,0,0,12
10/11/2015,Andrew O'Reilly-Nugent,W4,1,4,Lime green ligule,1,0,0,1,0,0,1,0,0,8
10/11/2015,Andrew O'Reilly-Nugent,W4,1,4,BROHOR,0,0,0,0,1,1,0,0,0,1
10/11/2015,Andrew O'Reilly-Nugent,W4,1,4,TRISUB,0,1,1,0,1,1,1,1,1,2
10/11/2015,Andrew O'Reilly-Nugent,W4,1,4,DACGLO,0,0,0,0,0,0,1,1,0,6
10/11/2015,Andrew O'Reilly-Nugent,W4,1,4,ANTSCA,0,1,1,0,1,0,0,1,0,2
10/11/2015,Andrew O'Reilly-Nugent,W4,1,4,HYPGLA,1,0,1,1,1,1,0,1,0,2
10/11/2015,Andrew O'Reilly-Nugent,W4,1,4,Sparsely haired ligule,1,1,0,1,1,0,0,0,0,3
10/11/2015,Andrew O'Reilly-Nugent,W4,1,4,Spiky stem,0,1,0,0,0,1,0,0,0,2
10/11/2015,Andrew O'Reilly-Nugent,W4,1,4,Bare ground,0,0,0,0,0,0,0,0,0,0
10/11/2015,Andrew O'Reilly-Nugent,W4,1,4,Rock,0,0,0,0,0,0,0,0,0,0
10/11/2015,Andrew O'Reilly-Nugent,W4,1,4,Litter,0,0,0,0,0,0,0,0,0,60
10/11/2015,Andrew O'Reilly-Nugent,W4,2,1,Big green herb,0,0,0,0,1,0,0,0,1,15
10/11/2015,Andrew O'Reilly-Nugent,W4,2,1,VULSP1,1,1,0,1,1,0,1,1,0,4
10/11/2015,Andrew O'Reilly-Nugent,W4,2,1,BRODIA,1,1,1,0,0,1,0,1,1,2
10/11/2015,Andrew O'Reilly-Nugent,W4,2,1,BROHOR,1,1,1,1,1,1,0,1,1,2
10/11/2015,Andrew O'Reilly-Nugent,W4,2,1,HYPRAD,0,0,0,1,1,1,0,1,0,4
10/11/2015,Andrew O'Reilly-Nugent,W4,2,1,HYPGLA,1,1,1,1,1,1,1,0,0,7
10/11/2015,Andrew O'Reilly-Nugent,W4,2,1,Sparsely haired ligule,0,0,1,0,0,0,1,1,0,3
10/11/2015,Andrew O'Reilly-Nugent,W4,2,1,TRISUB,1,0,1,1,0,1,1,0,1,2
10/11/2015,Andrew O'Reilly-Nugent,W4,2,1,Lime green ligule,1,1,1,0,1,1,0,0,0,5
10/11/2015,Andrew O'Reilly-Nugent,W4,2,1,BRORUB,1,1,1,1,1,1,1,1,0,5
10/11/2015,Andrew O'Reilly-Nugent,W4,2,1,Serrated herb sp,1,0,1,1,1,1,1,1,1,20
10/11/2015,Andrew O'Reilly-Nugent,W4,2,1,Bare ground,0,0,0,0,0,0,0,0,0,0
10/11/2015,Andrew O'Reilly-Nugent,W4,2,1,Rock,0,0,0,0,0,0,0,0,0,0
10/11/2015,Andrew O'Reilly-Nugent,W4,2,1,Litter,0,0,0,0,0,0,0,0,0,35
10/11/2015,Andrew O'Reilly-Nugent,W4,2,1,BRODIA,1,1,1,1,1,1,1,1,1,60
10/11/2015,Andrew O'Reilly-Nugent,W4,2,1,BROHOR,1,1,0,1,1,1,1,1,0,6
10/11/2015,Andrew O'Reilly-Nugent,W4,2,1,BRORUB,1,0,1,1,1,1,1,1,1,6
10/11/2015,Andrew O'Reilly-Nugent,W4,2,1,Spiky stem,0,0,0,0,0,0,1,0,0,4
10/11/2015,Andrew O'Reilly-Nugent,W4,2,1,HYPRAD,1,0,1,1,1,0,1,0,1,7
10/11/2015,Andrew O'Reilly-Nugent,W4,2,1,RUMACT,0,0,0,0,1,0,1,0,1,7
10/11/2015,Andrew O'Reilly-Nugent,W4,2,1,TRISUB,0,1,0,0,0,0,1,0,0,1
10/11/2015,Andrew O'Reilly-Nugent,W4,2,1,Lime green ligule,0,0,1,0,0,1,0,0,1,6
10/11/2015,Andrew O'Reilly-Nugent,W4,2,1,Bare ground,0,0,0,0,0,0,0,0,0,0
10/11/2015,Andrew O'Reilly-Nugent,W4,2,1,Rock,0,0,0,0,0,0,0,0,0,0
10/11/2015,Andrew O'Reilly-Nugent,W4,2,1,Litter,0,0,0,0,0,0,0,0,0,50
10/11/2015,Andrew O'Reilly-Nugent,W4,2,2,BRODIA,1,1,1,1,1,1,1,1,1,40
10/11/2015,Andrew O'Reilly-Nugent,W4,2,2,RUMACT,1,1,1,1,1,1,1,1,1,40
10/11/2015,Andrew O'Reilly-Nugent,W4,2,2,BROHOR,1,1,1,1,1,1,1,0,0,6
10/11/2015,Andrew O'Reilly-Nugent,W4,2,2,BRORUB,1,1,0,0,1,0,0,0,0,2
10/11/2015,Andrew O'Reilly-Nugent,W4,2,2,Serrated herb sp,0,0,0,1,1,1,1,1,0,10
10/11/2015,Andrew O'Reilly-Nugent,W4,2,2,HYPRAD,1,1,1,1,1,0,0,0,0,6
10/11/2015,Andrew O'Reilly-Nugent,W4,2,2,ANTSC,0,1,0,0,0,0,0,0,0,1
10/11/2015,Andrew O'Reilly-Nugent,W4,2,2,Spiky stem,0,0,1,0,0,0,0,0,1,2
10/11/2015,Andrew O'Reilly-Nugent,W4,2,2,TRISUB,1,1,0,1,1,0,0,0,0,1
10/11/2015,Andrew O'Reilly-Nugent,W4,2,2,VULSP1,1,0,0,1,1,0,0,0,0,1
10/11/2015,Andrew O'Reilly-Nugent,W4,2,2,AUSSCA,0,0,0,0,0,0,1,0,0,2
10/11/2015,Andrew O'Reilly-Nugent,W4,2,2,Bare ground,0,0,0,0,0,0,0,0,0,0
10/11/2015,Andrew O'Reilly-Nugent,W4,2,2,Rock,0,0,0,0,0,0,0,0,0,0
10/11/2015,Andrew O'Reilly-Nugent,W4,2,2,Litter,0,0,0,0,0,0,0,0,0,15
10/11/2015,Andrew O'Reilly-Nugent,W4,2,3,BRODIA,1,1,1,1,1,1,1,1,1,60
10/11/2015,Andrew O'Reilly-Nugent,W4,2,3,BROHOR,1,1,0,1,1,1,1,1,0,6
10/11/2015,Andrew O'Reilly-Nugent,W4,2,3,BRORUB,1,0,1,1,1,1,1,1,1,6
10/11/2015,Andrew O'Reilly-Nugent,W4,2,3,Spiky stem,0,0,0,0,0,0,1,0,0,4
10/11/2015,Andrew O'Reilly-Nugent,W4,2,3,HYPRAD,1,0,1,1,1,0,1,0,1,7
10/11/2015,Andrew O'Reilly-Nugent,W4,2,3,RUMACT,0,0,0,0,1,0,1,0,1,7
10/11/2015,Andrew O'Reilly-Nugent,W4,2,3,TRISUB,0,1,0,0,0,0,1,0,0,1
10/11/2015,Andrew O'Reilly-Nugent,W4,2,3,Lime green ligule,0,0,1,0,0,1,0,0,1,6
10/11/2015,Andrew O'Reilly-Nugent,W4,2,3,Bare ground,0,0,0,0,0,0,0,0,0,0
10/11/2015,Andrew O'Reilly-Nugent,W4,2,3,Rock,0,0,0,0,0,0,0,0,0,0
10/11/2015,Andrew O'Reilly-Nugent,W4,2,3,Litter,0,0,0,0,0,0,0,0,0,50
10/11/2015,Andrew O'Reilly-Nugent,W4,2,4,BRODIA,1,1,1,1,1,1,1,1,1,70
10/11/2015,Andrew O'Reilly-Nugent,W4,2,4,RUMACT,0,1,1,1,1,1,1,1,1,40
10/11/2015,Andrew O'Reilly-Nugent,W4,2,4,HYPRAD,1,0,0,0,1,1,1,1,0,15
10/11/2015,Andrew O'Reilly-Nugent,W4,2,4,TRISUB,0,0,1,0,0,1,1,0,1,1
10/11/2015,Andrew O'Reilly-Nugent,W4,2,4,Lime green ligule,1,0,0,1,0,0,0,0,0,2
10/11/2015,Andrew O'Reilly-Nugent,W4,2,4,Spiky stem,0,1,0,0,0,0,0,0,0,1
10/11/2015,Andrew O'Reilly-Nugent,W4,2,4,Bare ground,0,0,0,0,0,0,0,0,0,0
10/11/2015,Andrew O'Reilly-Nugent,W4,2,4,Rock,0,0,0,0,0,0,0,0,0,0
10/11/2015,Andrew O'Reilly-Nugent,W4,2,4,Litter,0,0,0,0,0,0,0,0,0,60
10/11/2015,Andrew O'Reilly-Nugent,W4,3,1,VULSP1,1,1,1,1,1,1,1,1,1,15
10/11/2015,Andrew O'Reilly-Nugent,W4,3,1,RUMACT,1,1,1,1,1,1,1,1,0,15
10/11/2015,Andrew O'Reilly-Nugent,W4,3,1,BROHOR,1,1,1,1,1,0,1,1,1,6
10/11/2015,Andrew O'Reilly-Nugent,W4,3,1,BRODIA,1,1,0,1,1,0,1,1,0,4
10/11/2015,Andrew O'Reilly-Nugent,W4,3,1,TRIARV,1,1,1,0,0,0,0,0,0,1
10/11/2015,Andrew O'Reilly-Nugent,W4,3,1,Folded stem,0,1,1,1,1,0,1,1,0,10
10/11/2015,Andrew O'Reilly-Nugent,W4,3,1,BRORUB,0,0,1,0,0,0,1,0,1,2
10/11/2015,Andrew O'Reilly-Nugent,W4,3,1,AVEBAR,0,0,0,0,0,1,0,0,1,1
10/11/2015,Andrew O'Reilly-Nugent,W4,3,1,Flat clover,1,0,0,0,0,0,0,0,0,1
10/11/2015,Andrew O'Reilly-Nugent,W4,3,1,TRISUB,1,0,1,0,1,1,0,1,1,1
10/11/2015,Andrew O'Reilly-Nugent,W4,3,1,ANTSCA,0,0,0,1,0,0,0,0,0,0.5
10/11/2015,Andrew O'Reilly-Nugent,W4,3,1,TRISCA,0,0,0,0,1,0,0,0,0,0.5
10/11/2015,Andrew O'Reilly-Nugent,W4,3,1,Spiky stem,0,0,0,0,0,1,0,0,0,2
10/11/2015,Andrew O'Reilly-Nugent,W4,3,1,HYPRAD,0,0,0,0,0,1,0,0,0,2
10/11/2015,Andrew O'Reilly-Nugent,W4,3,1,Bare ground,0,0,0,0,0,0,0,0,0,0
10/11/2015,Andrew O'Reilly-Nugent,W4,3,1,Rock,0,0,0,0,0,0,0,0,0,0
10/11/2015,Andrew O'Reilly-Nugent,W4,3,1,Litter,0,0,0,0,0,0,0,0,0,60
10/11/2015,Andrew O'Reilly-Nugent,W4,3,2,VULSP1,1,0,0,1,1,0,1,1,1,30
10/11/2015,Andrew O'Reilly-Nugent,W4,3,2,BROHOR,1,1,1,1,1,1,1,1,1,4
10/11/2015,Andrew O'Reilly-Nugent,W4,3,2,BRODIA,0,1,1,0,1,1,1,1,1,4
10/11/2015,Andrew O'Reilly-Nugent,W4,3,2,WAHSTR,1,1,1,0,0,0,0,1,0,4
10/11/2015,Andrew O'Reilly-Nugent,W4,3,2,TRISUB,1,0,1,0,0,1,0,0,1,1
10/11/2015,Andrew O'Reilly-Nugent,W4,3,2,Folded stem,1,1,1,1,1,1,1,0,1,15
10/11/2015,Andrew O'Reilly-Nugent,W4,3,2,BRORUB,1,1,1,1,1,0,0,0,1,2
10/11/2015,Andrew O'Reilly-Nugent,W4,3,2,Spiky basil,0,0,0,1,0,0,1,0,0,1
10/11/2015,Andrew O'Reilly-Nugent,W4,3,2,AVEBAR,1,0,0,0,0,0,0,0,0,1
10/11/2015,Andrew O'Reilly-Nugent,W4,3,2,DEMVAR,0,1,0,0,0,0,0,0,0,0.5
10/11/2015,Andrew O'Reilly-Nugent,W4,3,2,RUMACT,0,1,0,1,1,0,0,0,0,6
10/11/2015,Andrew O'Reilly-Nugent,W4,3,2,PANEFF,0,1,0,0,0,0,0,0,0,2
10/11/2015,Andrew O'Reilly-Nugent,W4,3,2,HYPGLA,0,0,0,1,0,0,0,0,0,0.5
10/11/2015,Andrew O'Reilly-Nugent,W4,3,2,Spiky stem,0,0,0,0,1,1,0,0,0,2
10/11/2015,Andrew O'Reilly-Nugent,W4,3,2,Big green herb,0,0,0,0,0,0,1,0,0,1
10/11/2015,Andrew O'Reilly-Nugent,W4,3,2,Bare ground,0,0,0,0,0,0,0,0,0,0
10/11/2015,Andrew O'Reilly-Nugent,W4,3,2,Rock,0,0,0,0,0,0,0,0,0,0
10/11/2015,Andrew O'Reilly-Nugent,W4,3,2,Litter,0,0,0,0,0,0,0,0,0,40
10/11/2015,Andrew O'Reilly-Nugent,W4,3,3,Spiky stem,0,1,0,0,1,1,0,0,1,6
10/11/2015,Andrew O'Reilly-Nugent,W4,3,3,HYPRAD,0,1,1,0,1,1,0,1,0,8
10/11/2015,Andrew O'Reilly-Nugent,W4,3,3,AVEBAR,1,0,0,0,1,0,0,1,0,1
10/11/2015,Andrew O'Reilly-Nugent,W4,3,3,VULSP1,1,1,1,1,1,1,1,1,1,10
10/11/2015,Andrew O'Reilly-Nugent,W4,3,3,AUSSCA,1,1,1,1,0,1,1,0,1,8
10/11/2015,Andrew O'Reilly-Nugent,W4,3,3,BRODIA,0,1,0,0,0,0,0,0,0,1
10/11/2015,Andrew O'Reilly-Nugent,W4,3,3,BRORUB,0,1,1,1,0,0,0,1,1,2
10/11/2015,Andrew O'Reilly-Nugent,W4,3,3,PANEFF,1,0,0,0,0,0,0,0,0,2
10/11/2015,Andrew O'Reilly-Nugent,W4,3,3,Folded stem,1,1,1,1,1,0,1,1,0,3
10/11/2015,Andrew O'Reilly-Nugent,W4,3,3,RUMACT,1,1,1,1,1,1,1,1,1,6
10/11/2015,Andrew O'Reilly-Nugent,W4,3,3,BROHOR,1,0,0,0,0,0,0,0,0,1
10/11/2015,Andrew O'Reilly-Nugent,W4,3,3,TRISUB,0,1,0,0,0,1,0,0,0,1
10/11/2015,Andrew O'Reilly-Nugent,W4,3,3,TRIARV,0,0,0,0,1,0,0,0,0,0.5
10/11/2015,Andrew O'Reilly-Nugent,W4,3,3,HYPGLA,0,0,0,0,0,1,0,0,0,0.5
10/11/2015,Andrew O'Reilly-Nugent,W4,3,3,Bare ground,0,0,0,0,0,0,0,0,0,5
10/11/2015,Andrew O'Reilly-Nugent,W4,3,3,Rock,0,0,0,0,0,0,0,0,0,0
10/11/2015,Andrew O'Reilly-Nugent,W4,3,3,Litter,0,0,0,0,0,0,0,0,0,70
10/11/2015,Andrew O'Reilly-Nugent,W4,3,4,Spiky stem,1,1,0,0,0,1,0,0,0,20
10/11/2015,Andrew O'Reilly-Nugent,W4,3,4,VULSP1,1,1,1,1,1,1,1,1,1,20
10/11/2015,Andrew O'Reilly-Nugent,W4,3,4,AUSSCA,0,0,1,0,1,0,0,1,1,10
10/11/2015,Andrew O'Reilly-Nugent,W4,3,4,BROHOR,0,0,0,1,0,0,1,0,0,1
10/11/2015,Andrew O'Reilly-Nugent,W4,3,4,AVEBAR,0,0,0,1,0,0,0,0,0,0.5
10/11/2015,Andrew O'Reilly-Nugent,W4,3,4,BRORUB,0,0,0,0,0,0,1,1,1,2
10/11/2015,Andrew O'Reilly-Nugent,W4,3,4,RUMACT,0,1,0,0,1,1,0,1,0,1
10/11/2015,Andrew O'Reilly-Nugent,W4,3,4,HYPGLA,1,0,0,0,0,0,1,0,0,1
10/11/2015,Andrew O'Reilly-Nugent,W4,3,4,Folded stem,1,0,0,1,1,1,1,1,0,2
10/11/2015,Andrew O'Reilly-Nugent,W4,3,4,HYPRAD,0,1,1,1,0,0,0,0,0,3
10/11/2015,Andrew O'Reilly-Nugent,W4,3,4,BRODIA,0,0,0,0,0,1,0,0,0,0.5
10/11/2015,Andrew O'Reilly-Nugent,W4,3,4,Bare ground,0,0,0,0,0,0,0,0,0,5
10/11/2015,Andrew O'Reilly-Nugent,W4,3,4,Rock,0,0,0,0,0,0,0,0,0,0
10/11/2015,Andrew O'Reilly-Nugent,W4,3,4,Litter,0,0,0,0,0,0,0,0,0,65
10/11/2015,Andrew O'Reilly-Nugent,W4,4,1,BRORUB,1,1,0,1,1,0,0,1,0,7
10/11/2015,Andrew O'Reilly-Nugent,W4,4,1,AVEBAR,1,0,0,1,0,0,0,0,0,3
10/11/2015,Andrew O'Reilly-Nugent,W4,4,1,BROHOR,0,0,0,0,0,0,1,0,0,1
10/11/2015,Andrew O'Reilly-Nugent,W4,4,1,VULSP1,1,1,1,1,1,1,1,1,1,85
10/11/2015,Andrew O'Reilly-Nugent,W4,4,1,Spiky basil,0,1,0,0,0,0,0,0,0,1
10/11/2015,Andrew O'Reilly-Nugent,W4,4,1,BRODIA,0,0,1,0,0,0,0,0,0,1
10/11/2015,Andrew O'Reilly-Nugent,W4,4,1,HYPGLA,0,0,1,0,0,0,0,0,0,2
10/11/2015,Andrew O'Reilly-Nugent,W4,4,1,Sparsely haired ligule,0,0,0,0,1,0,1,1,0,4
10/11/2015,Andrew O'Reilly-Nugent,W4,4,1,TRISUB,0,0,0,0,0,0,0,0,1,0.5
10/11/2015,Andrew O'Reilly-Nugent,W4,4,1,Bare ground,0,0,0,0,0,0,0,0,0,0
10/11/2015,Andrew O'Reilly-Nugent,W4,4,1,Rock,0,0,0,0,0,0,0,0,0,0
10/11/2015,Andrew O'Reilly-Nugent,W4,4,1,Litter,0,0,0,0,0,0,0,0,0,15
10/11/2015,Andrew O'Reilly-Nugent,W4,4,2,VULSP1,1,1,1,1,1,1,1,1,1,80
10/11/2015,Andrew O'Reilly-Nugent,W4,4,2,BRODIA,1,1,1,1,1,1,1,1,1,10
10/11/2015,Andrew O'Reilly-Nugent,W4,4,2,BRORUB,1,1,0,0,0,0,1,1,1,5
10/11/2015,Andrew O'Reilly-Nugent,W4,4,2,Sparsely haired ligule,1,0,0,0,1,1,1,1,1,3
10/11/2015,Andrew O'Reilly-Nugent,W4,4,2,Spiky stem,0,0,0,0,1,0,0,0,0,2
10/11/2015,Andrew O'Reilly-Nugent,W4,4,2,BROHOR,0,0,0,0,0,1,0,0,0,1
10/11/2015,Andrew O'Reilly-Nugent,W4,4,2,TRISUB,0,0,0,0,0,0,0,1,0,1
10/11/2015,Andrew O'Reilly-Nugent,W4,4,2,Bare ground,0,0,0,0,0,0,0,0,0,0
10/11/2015,Andrew O'Reilly-Nugent,W4,4,2,Rock,0,0,0,0,0,0,0,0,0,0
10/11/2015,Andrew O'Reilly-Nugent,W4,4,2,Litter,0,0,0,0,0,0,0,0,0,10
10/11/2015,Andrew O'Reilly-Nugent,W4,4,3,VULSP1,1,1,1,1,1,1,1,1,1,75
10/11/2015,Andrew O'Reilly-Nugent,W4,4,3,HYPRAD,1,1,1,0,0,1,0,0,0,15
10/11/2015,Andrew O'Reilly-Nugent,W4,4,3,BROHOR,0,0,0,1,1,0,0,0,0,1
10/11/2015,Andrew O'Reilly-Nugent,W4,4,3,RUMACT,1,0,0,1,0,0,1,0,0,7
10/11/2015,Andrew O'Reilly-Nugent,W4,4,3,TRISUB,0,1,1,1,1,1,0,0,0,3
10/11/2015,Andrew O'Reilly-Nugent,W4,4,3,Tall smooth leaves,0,0,0,1,0,1,1,1,1,10
10/11/2015,Andrew O'Reilly-Nugent,W4,4,3,Sparsely haired ligule,0,0,0,1,0,0,1,0,0,4
10/11/2015,Andrew O'Reilly-Nugent,W4,4,3,Spiky basil,0,0,0,0,0,0,0,1,0,0.5
10/11/2015,Andrew O'Reilly-Nugent,W4,4,3,Bare ground,0,0,0,0,0,0,0,0,0,0
10/11/2015,Andrew O'Reilly-Nugent,W4,4,3,Rock,0,0,0,0,0,0,0,0,0,0
10/11/2015,Andrew O'Reilly-Nugent,W4,4,3,Litter,0,0,0,0,0,0,0,0,0,20
10/11/2015,Andrew O'Reilly-Nugent,W4,4,4,VULSP1,1,1,1,0,1,1,1,1,1,20
10/11/2015,Andrew O'Reilly-Nugent,W4,4,4,RUMACT,0,0,0,0,0,0,1,1,1,10
10/11/2015,Andrew O'Reilly-Nugent,W4,4,4,BRODIA,0,1,0,0,0,1,1,0,1,5
10/11/2015,Andrew O'Reilly-Nugent,W4,4,4,BRORUB,1,1,1,0,1,1,0,0,0,7
10/11/2015,Andrew O'Reilly-Nugent,W4,4,4,Tall smooth leaves,1,0,0,1,1,0,1,1,0,25
10/11/2015,Andrew O'Reilly-Nugent,W4,4,4,Spiky basil,0,1,0,0,1,1,0,0,1,4
10/11/2015,Andrew O'Reilly-Nugent,W4,4,4,Sparsely haired ligule,0,0,1,1,0,0,0,0,0,2
10/11/2015,Andrew O'Reilly-Nugent,W4,4,4,HYPRAD,0,0,0,0,1,0,0,0,0,3
10/11/2015,Andrew O'Reilly-Nugent,W4,4,4,Flat clover,0,0,0,0,1,0,0,0,0,1
10/11/2015,Andrew O'Reilly-Nugent,W4,4,4,AUSSCA,0,0,0,0,0,0,0,1,1,2
10/11/2015,Andrew O'Reilly-Nugent,W4,4,4,Bare ground,0,0,0,0,0,0,0,0,0,0
10/11/2015,Andrew O'Reilly-Nugent,W4,4,4,Rock,0,0,0,0,0,0,0,0,0,0
10/11/2015,Andrew O'Reilly-Nugent,W4,4,4,Litter,0,0,0,0,0,0,0,0,0,35
10/11/2015,Andrew O'Reilly-Nugent,W4,5,1,AVEBAR,1,1,1,1,1,1,1,1,1,25
10/11/2015,Andrew O'Reilly-Nugent,W4,5,1,RUMACT,1,1,1,1,1,1,1,1,1,35
10/11/2015,Andrew O'Reilly-Nugent,W4,5,1,VULSP1,0,1,1,0,1,1,1,1,1,8
10/11/2015,Andrew O'Reilly-Nugent,W4,5,1,BRODIA,1,1,1,1,1,0,0,0,0,4
10/11/2015,Andrew O'Reilly-Nugent,W4,5,1,Serrated herb sp,1,1,0,0,0,0,0,0,0,4
10/11/2015,Andrew O'Reilly-Nugent,W4,5,1,BROHOR,0,0,1,1,0,0,0,0,0,1
10/11/2015,Andrew O'Reilly-Nugent,W4,5,1,TRISUB,0,0,0,0,0,0,1,0,0,0.5
10/11/2015,Andrew O'Reilly-Nugent,W4,5,1,HYPRAD,0,0,0,0,0,0,0,1,0,1
10/11/2015,Andrew O'Reilly-Nugent,W4,5,1,Bare ground,0,0,0,0,0,0,0,0,0,0
10/11/2015,Andrew O'Reilly-Nugent,W4,5,1,Rock,0,0,0,0,0,0,0,0,0,0
10/11/2015,Andrew O'Reilly-Nugent,W4,5,1,Litter,0,0,0,0,0,0,0,0,0,60
10/11/2015,Andrew O'Reilly-Nugent,W4,5,2,VULSP1,1,1,0,1,1,0,1,0,1,30
10/11/2015,Andrew O'Reilly-Nugent,W4,5,2,AVEBAR,1,1,1,1,1,1,1,0,1,25
10/11/2015,Andrew O'Reilly-Nugent,W4,5,2,BRORUB,1,1,1,0,1,1,0,1,1,3
10/11/2015,Andrew O'Reilly-Nugent,W4,5,2,BRODIA,0,1,1,1,1,1,0,1,1,7
10/11/2015,Andrew O'Reilly-Nugent,W4,5,2,RUMACT,1,1,1,0,1,1,1,1,1,12
10/11/2015,Andrew O'Reilly-Nugent,W4,5,2,ANTSCA,0,0,1,0,0,1,0,0,1,2
10/11/2015,Andrew O'Reilly-Nugent,W4,5,2,HYPRAD,1,0,1,1,0,1,0,0,1,15
10/11/2015,Andrew O'Reilly-Nugent,W4,5,2,BROHOR,1,1,1,1,1,1,1,1,1,6
10/11/2015,Andrew O'Reilly-Nugent,W4,5,2,TRISUB,0,1,0,1,0,1,0,1,1,2
10/11/2015,Andrew O'Reilly-Nugent,W4,5,2,AUSSCA,0,0,0,1,0,0,0,0,0,2
10/11/2015,Andrew O'Reilly-Nugent,W4,5,2,Sparsely haired ligule,0,0,0,0,0,0,1,0,0,1
10/11/2015,Andrew O'Reilly-Nugent,W4,5,2,Bare ground,0,0,0,0,0,0,0,0,0,0
10/11/2015,Andrew O'Reilly-Nugent,W4,5,2,Rock,0,0,0,0,0,0,0,0,0,0
10/11/2015,Andrew O'Reilly-Nugent,W4,5,2,Litter,0,0,0,0,0,0,0,0,0,40
10/11/2015,Andrew O'Reilly-Nugent,W4,5,3,AVEBAR,1,1,1,1,1,1,1,1,1,15
10/11/2015,Andrew O'Reilly-Nugent,W4,5,3,VULSP1,1,1,1,1,1,1,1,1,1,35
10/11/2015,Andrew O'Reilly-Nugent,W4,5,3,HYPRAD,1,1,1,0,0,0,0,0,1,4
10/11/2015,Andrew O'Reilly-Nugent,W4,5,3,BROHOR,1,1,1,1,1,0,0,1,1,3
10/11/2015,Andrew O'Reilly-Nugent,W4,5,3,BRORUB,0,0,0,0,0,0,0,0,1,1
10/11/2015,Andrew O'Reilly-Nugent,W4,5,3,BRODIA,0,0,0,0,1,0,0,1,1,2
10/11/2015,Andrew O'Reilly-Nugent,W4,5,3,Spiky basil,0,0,0,1,0,0,0,0,0,0.5
10/11/2015,Andrew O'Reilly-Nugent,W4,5,3,TRISUB,1,1,0,0,0,0,1,0,0,1
10/11/2015,Andrew O'Reilly-Nugent,W4,5,3,RUMACT,1,1,1,0,0,1,0,0,0,2
10/11/2015,Andrew O'Reilly-Nugent,W4,5,3,Sparsely haired ligule,0,0,0,1,1,1,1,0,2,4
10/11/2015,Andrew O'Reilly-Nugent,W4,5,3,Bare ground,0,0,0,0,0,0,0,0,0,0
10/11/2015,Andrew O'Reilly-Nugent,W4,5,3,Rock,0,0,0,0,0,0,0,0,0,0
10/11/2015,Andrew O'Reilly-Nugent,W4,5,3,Litter,0,0,0,0,0,0,0,0,0,50
10/11/2015,Andrew O'Reilly-Nugent,W4,5,4,VULSP1,1,1,1,1,1,1,1,1,1,60
