date,site,observer,quadrat,id,1_pc,1_9,2_pc,2_9,3_pc,3_9,4_pc,4_9,5_pc,5_9,6_pc,6_9,7_pc,7_9,8_pc,8_9,9_pc,9_9,10_pc,10_9
12/11/2011,s2,Group,1,Skeleton weed,21.00,9,8.00,7,3.00,3,3.00,3,0.00,0,0.00,0,0.00,0,1.00,1,2.00,2,1.00,1
12/11/2011,s2,Group,3,Skeleton weed,22.00,9,0.00,0,0.00,0,0.00,0,5.00,8,0.00,0,1.00,2,0.00,0,0.00,0,3.00,3
12/11/2011,s2,Group,4,Skeleton weed,3.00,4,2.00,6,0.00,0,1.00,2,2.00,5,1.00,1,0.00,0,0.00,0,30.00,9,1.00,1
5/11/2011,s3,Don,1,skeleton weed,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0
30/10/2011,s4,Don,1,Skeleton weed,2.00,1,0.00,0,0.00,0,5.00,2,0.00,0,0.00,0,2.00,1,0.00,0,0.00,0,1.00,1
30/10/2011,s4,Robyn Whipp,2,Skeleton weed,1.00,2,0.00,0,2.00,1,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0
30/10/2011,s4,John Fitzgerald,3,Skeleton weed,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0
30/10/2011,s4,Group,4,Skeleton weed,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,1.00,1
29/10/2011,w1,Felicity,2,Skeleton weed,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,w1,Don,4,Skeleton weed,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,w1,Group,4,Skeleton weed,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,w1,Don,4,Skeleton weed,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,w2,Don,1,Skeleton weed,0.00,0,0.00,0,0.00,0,0.00,0,5.00,4,0.00,0,0.00,0,5.00,2,1.00,1,0.00,0
12/11/2011,w2,Nola,2,Skeleton weed,90.00,8,40.00,9,0.00,0,0.00,0,2.00,1,0.00,0,0.00,0,2.00,1,15.00,4,10.00,4
12/11/2011,w2,Pax,4,Skeleton weed,15.00,8,0.00,0,1.00,2,2.00,4,5.00,7,0.00,0,0.00,0,2.00,4,1.00,2,1.00,2
6/11/2011,w3,Don,1,Skeleton weed,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1
6/11/2011,w3,Andrew,4,Skeleton weed,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
14/11/2011,w4,Group,2,skeleton weed,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1
12/11/2011,s2,Group,1,slender tick trefoil,1.00,1,1.00,1,5.00,4,0.00,0,0.00,0,1.00,3,1.00,3,1.00,1,1.00,2,0.00,0
12/11/2011,s2,Group,3,slender tick trefoil,1.00,1,0.00,0,10.00,6,1.00,3,0.00,0,2.00,4,1.00,3,0.00,0,0.00,0,0.00,0
12/11/2011,s2,Group,4,slender tick trefoil,1.00,1,1.00,4,0.00,0,1.00,4,0.00,0,1.00,2,1.00,2,1.00,2,0.00,0,0.00,0
5/11/2011,s3,Don,1,slender tick trefoil,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,5.00,4,0.00,0,0.00,0,0.00,0,0.00,0
5/11/2011,s3,Group,2,slender tick trefoil,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,3.00,2,0.00,0,0.00,0,0.00,0,0.00,0
5/11/2011,s3,Group,4,slender tick trefoil,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,s5,"Nola, Penny",2,slender tick trefoil,0.00,0,0.00,0,10.00,4,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,s5,Group,3,slender tick trefoil,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,1.00,1,0.00,0
12/11/2011,w2,Don,1,slender tick trefoil,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,w2,Nola,2,slender tick trefoil,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,w2,Pax,4,slender tick trefoil,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
6/11/2011,w3,Don,1,slender tick trefoil,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
6/11/2011,w3,Group,3,slender tick trefoil,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
6/11/2011,w3,Andrew,4,slender tick trefoil,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
2/11/2011,w4,Don,1,slender tick trefoil,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,3.00,3,0.00,0
14/11/2011,w4,Group,2,slender tick trefoil,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
14/11/2011,w4,Group,4,slender tick trefoil,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,2,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,w5,Don,1,slender tick trefoil,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0
13/11/2011,w5,Pax,2,slender tick trefoil,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,w5,John,3,slender tick trefoil,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
6/11/2011,w3,Don,1,slender wallaby grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
6/11/2011,w3,Group,3,slender wallaby grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
6/11/2011,w3,Andrew,4,slender wallaby grass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
5/11/2011,s3,Don,1,small briza,0.00,0,20.00,6,0.00,0,5.00,2,0.00,0,0.00,0,0.00,0,0.00,0,5.00,3,0.00,0
5/11/2011,s3,Group,2,small briza,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
5/11/2011,s3,Group,4,small briza,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1
13/11/2011,s5,Group,1,small briza,1.00,1,0.00,0,0.00,0,2.00,2,1.00,2,1.00,1,1.00,1,3.00,2,2.00,4,0.00,0
13/11/2011,s5,"Nola, Penny",2,small briza,1.00,2,0.00,0,1.00,1,0.00,0,1.00,1,0.00,0,5.00,3,0.00,0,1.00,1,0.00,0
13/11/2011,s5,Group,3,small briza,0.00,0,0.00,0,0.00,0,1.00,2,7.00,4,0.00,0,1.00,3,0.00,0,1.00,2,1.00,1
13/11/2011,w5,Don,1,small brome,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,w5,Pax,2,small brome,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,w5,John,3,small brome,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
5/11/2011,s3,Don,1,small flat weed,0.00,0,1.00,2,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
5/11/2011,s3,Group,4,small flat weed,0.00,0,1.00,3,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,s1,Don,1,sorrel,5.00,2,30.00,9,25.00,8,0.00,0,0.00,0,45.00,9,25.00,9,0.00,0,0.00,0,25.00,9
29/10/2011,s1,Don,2,sorrel,0.00,0,20.00,9,25.00,9,0.00,0,60.00,9,10.00,9,10.00,4,0.00,0,0.00,0,40.00,9
12/11/2011,s1,Group,4,sorrel,25.00,9,12.00,8,30.00,9,0.00,0,35.00,9,0.00,0,35.00,9,0.00,0,8.00,2,0.00,0
12/11/2011,s2,Group,1,sorrel,0.00,0,0.00,0,2.00,2,0.00,0,1.00,4,0.00,0,0.00,0,1.00,4,1.00,1,0.00,0
12/11/2011,s2,Group,3,sorrel,0.00,0,1.00,2,2.00,3,0.00,0,0.00,0,1.00,4,1.00,1,0.00,0,10.00,9,0.00,0
12/11/2011,s2,Group,4,sorrel,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
5/11/2011,s3,Don,1,sorrel,0.00,0,0.00,0,4.00,1,0.00,0,3.00,2,0.00,0,2.00,1,1.00,2,0.00,0,1.00,1
5/11/2011,s3,Group,2,sorrel,5.00,1,1.00,1,3.00,4,32.00,9,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,2.00,2
5/11/2011,s3,Group,4,sorrel,0.00,0,0.00,0,5.00,1,29.00,9,1.00,2,3.00,4,0.00,0,0.00,0,8.00,4,0.00,0
30/10/2011,s4,Don,1,sorrel,0.00,0,5.00,5,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
30/10/2011,s4,Robyn Whipp,2,sorrel,0.00,0,0.00,0,0.00,0,0.00,0,6.00,3,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
30/10/2011,s4,John Fitzgerald,3,sorrel,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0,15.00,9,0.00,0,0.00,0,0.00,0,0.00,0
30/10/2011,s4,Group,4,sorrel,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,s5,Group,1,sorrel,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,20.00,7,0.00,0
13/11/2011,s5,"Nola, Penny",2,sorrel,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,s5,Group,3,sorrel,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,4.00,5,0.00,0
29/10/2011,w1,Felicity,2,sorrel,30.00,9,30.00,9,45.00,9,75.00,9,3.00,9,20.00,8,2.00,5,36.00,9,3.00,5,10.00,9
29/10/2011,w1,Don,4,sorrel,35.00,9,50.00,9,25.00,8,70.00,9,40.00,9,20.00,9,4.00,2,80.00,9,0.00,0,10.00,7
29/10/2011,w1,Group,4,sorrel,15.00,9,18.00,9,40.00,9,22.00,9,15.00,9,7.00,7,3.00,8,20.00,9,4.00,7,30.00,9
29/10/2011,w1,Don,4,sorrel,25.00,9,35.00,9,40.00,9,15.00,9,30.00,9,1.00,5,10.00,9,20.00,9,3.00,9,20.00,9
12/11/2011,w2,Don,1,sorrel,17.00,8,100.00,9,0.00,0,0.00,0,0.00,0,10.00,4,0.00,0,0.00,0,0.00,0,50.00,9
12/11/2011,w2,Nola,2,sorrel,90.00,9,80.00,9,0.00,0,5.00,2,40.00,7,30.00,7,0.00,0,0.00,0,70.00,9,5.00,2
12/11/2011,w2,Pax,4,sorrel,0.00,0,4.00,9,1.00,4,18.00,9,0.00,0,1.00,4,0.00,0,0.00,0,5.00,3,8.00,3
6/11/2011,w3,Don,1,sorrel,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
6/11/2011,w3,Group,3,sorrel,0.00,0,10.00,3,0.00,0,0.00,0,0.00,0,0.00,0,3.00,3,0.00,0,0.00,0,0.00,0
6/11/2011,w3,Andrew,4,sorrel,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
2/11/2011,w4,Don,1,sorrel,0.00,0,0.00,0,0.00,0,0.00,0,25.00,7,0.00,0,0.00,0,3.00,4,50.00,9,0.00,0
14/11/2011,w4,Group,2,sorrel,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,9.00,3,0.00,0,0.00,0
14/11/2011,w4,Group,4,sorrel,5.00,2,1.00,1,30.00,9,0.00,0,0.00,0,0.00,0,0.00,0,2.00,2,20.00,9,0.00,0
13/11/2011,w5,Don,1,sorrel,0.00,0,65.00,9,0.00,0,7.00,3,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,w5,Pax,2,sorrel,20.00,7,0.00,0,0.00,0,0.00,0,2.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,w5,John,3,sorrel,20.00,4,50.00,6,30.00,5,50.00,9,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,w2,Don,1,spear thistle,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,2.00,1,0.00,0,0.00,0
12/11/2011,w2,Nola,2,spear thistle,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,w2,Pax,4,spear thistle,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
5/11/2011,s3,Don,1,speargrass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
5/11/2011,s3,Group,4,speargrass,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,s1,Don,1,speargrass 1,80.00,9,70.00,9,25.00,9,85.00,9,55.00,9,2.00,2,20.00,9,15.00,9,15.00,9,25.00,9
29/10/2011,s1,Don,2,speargrass 1,60.00,9,40.00,9,60.00,9,35.00,9,30.00,8,3.00,2,25.00,9,15.00,8,15.00,9,28.00,8
12/11/2011,s1,Group,4,speargrass 1,60.00,9,35.00,9,95.00,9,100.00,9,15.00,9,10.00,4,2.00,3,70.00,9,20.00,5,15.00,6
12/11/2011,s2,Group,1,speargrass 1,4.00,4,0.00,0,0.00,0,0.00,0,1.00,2,15.00,5,0.00,0,0.00,0,1.00,1,0.00,0
12/11/2011,s2,Group,3,speargrass 1,20.00,6,0.00,0,0.00,0,1.00,1,0.00,0,1.00,2,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,s2,Group,4,speargrass 1,5.00,3,16.00,4,10.00,6,5.00,3,0.00,0,35.00,9,0.00,0,0.00,0,0.00,0,5.00,1
30/10/2011,s4,Don,1,speargrass 1,55.00,9,15.00,9,60.00,9,15.00,6,10.00,5,5.00,5,40.00,9,40.00,9,20.00,8,15.00,9
30/10/2011,s4,Robyn Whipp,2,speargrass 1,5.00,9,40.00,9,20.00,8,0.00,0,10.00,7,20.00,9,60.00,9,10.00,8,1.00,1,25.00,9
30/10/2011,s4,John Fitzgerald,3,speargrass 1,30.00,9,50.00,9,10.00,6,15.00,7,20.00,9,10.00,7,15.00,9,0.00,0,25.00,9,30.00,8
30/10/2011,s4,Group,4,speargrass 1,70.00,9,70.00,9,35.00,9,10.00,6,15.00,6,15.00,9,9.00,9,9.00,9,70.00,9,25.00,9
13/11/2011,s5,Group,1,speargrass 1,40.00,9,40.00,9,60.00,9,20.00,8,30.00,5,15.00,6,0.00,0,37.00,7,0.00,0,35.00,7
13/11/2011,s5,"Nola, Penny",2,speargrass 1,0.00,0,40.00,9,60.00,9,0.00,0,28.00,7,0.00,0,3.00,3,0.00,0,0.00,0,1.00,1
13/11/2011,s5,Group,3,speargrass 1,55.00,9,70.00,9,70.00,9,20.00,9,25.00,7,33.00,8,1.00,1,5.00,1,0.00,0,5.00,3
29/10/2011,w1,Felicity,2,speargrass 1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,3.00,3,0.00,0
29/10/2011,w1,Don,4,speargrass 1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,w1,Group,4,speargrass 1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,w1,Don,4,speargrass 1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,w2,Don,1,speargrass 1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,w2,Nola,2,speargrass 1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,w2,Pax,4,speargrass 1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
6/11/2011,w3,Don,1,speargrass 1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
6/11/2011,w3,Group,3,speargrass 1,0.00,0,10.00,3,0.00,0,10.00,4,0.00,0,0.00,0,0.00,0,0.00,0,40.00,7,1.00,1
6/11/2011,w3,Andrew,4,speargrass 1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
2/11/2011,w4,Don,1,speargrass 1,95.00,5,50.00,9,20.00,9,20.00,9,8.00,5,5.00,6,0.00,0,0.00,0,0.00,0,55.00,9
14/11/2011,w4,Group,2,speargrass 1,90.00,9,60.00,8,35.00,9,0.00,0,20.00,5,5.00,5,6.00,3,0.00,0,0.00,0,15.00,6
14/11/2011,w4,Group,4,speargrass 1,80.00,8,80.00,9,10.00,9,7.00,5,15.00,5,1.00,1,74.00,9,6.00,5,0.00,0,5.00,9
13/11/2011,w5,Don,1,speargrass 1,20.00,8,10.00,6,0.00,0,40.00,8,0.00,0,0.00,0,0.00,0,1.00,1,1.00,1,0.00,0
13/11/2011,w5,Pax,2,speargrass 1,1.00,1,0.00,0,10.00,3,65.00,9,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0
13/11/2011,w5,John,3,speargrass 1,10.00,4,0.00,0,1.00,3,10.00,5,0.00,0,1.00,1,2.00,3,0.00,0,0.00,0,0.00,0
2/11/2011,w4,Don,1,spiny stipa,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
14/11/2011,w4,Group,2,spiny stipa,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
14/11/2011,w4,Group,4,spiny stipa,0.00,0,0.00,0,0.00,0,0.00,0,2.00,2,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,s2,Group,1,St johns wort,0.00,0,0.00,0,0.00,0,5.00,5,0.00,0,5.00,4,0.00,0,0.00,0,0.00,0,1.00,1
12/11/2011,s2,Group,3,St johns wort,2.00,2,0.00,0,0.00,0,5.00,2,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0,1.00,1
12/11/2011,s2,Group,4,St johns wort,0.00,0,0.00,0,0.00,0,1.00,3,0.00,0,25.00,9,0.00,0,0.00,0,0.00,0,1.00,1
13/11/2011,s5,Group,1,St johns wort,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,9.00,3,0.00,0
13/11/2011,s5,Group,3,st johns wort,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,4.00,3,0.00,0,1.00,3
12/11/2011,w2,Nola,2,st johns wort,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,w2,Pax,4,st johns wort,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,w1,Don,4,star sedge,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,5.00,1,0.00,0,0.00,0,0.00,0
12/11/2011,s2,Group,1,stinking pennywort,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0
12/11/2011,s2,Group,3,stinking pennywort,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0
12/11/2011,s2,Group,4,stinking pennywort,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,s5,Group,1,stinking pennywort,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,2.00,4,0.00,0
29/10/2011,s1,Don,1,sub clover,11.00,5,25.00,7,15.00,7,15.00,4,0.00,0,0.00,0,0.00,0,15.00,9,0.00,0,0.00,0
29/10/2011,s1,Don,2,sub clover,0.00,0,0.00,0,0.00,0,3.00,1,10.00,7,10.00,5,5.00,5,5.00,8,20.00,8,10.00,9
12/11/2011,s1,Group,4,sub clover,0.00,0,5.00,6,0.00,0,0.00,0,1.00,1,25.00,6,0.00,0,1.00,2,1.00,1,1.00,4
12/11/2011,s2,Group,1,sub clover,0.00,0,1.00,2,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,2.00,9
12/11/2011,s2,Group,3,sub clover,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,2,1.00,4
12/11/2011,s2,Group,4,sub clover,0.00,0,1.00,1,1.00,1,0.00,0,1.00,3,0.00,0,1.00,6,1.00,5,0.00,0,1.00,9
5/11/2011,s3,Don,1,sub clover,5.00,4,3.00,1,2.00,1,55.00,9,10.00,9,15.00,9,5.00,7,6.00,6,44.00,9,41.00,8
5/11/2011,s3,Group,2,sub clover,20.00,9,0.00,0,5.00,3,45.00,9,30.00,9,20.00,9,20.00,8,5.00,8,45.00,7,35.00,9
5/11/2011,s3,Group,4,sub clover,15.00,9,7.00,6,40.00,9,56.00,9,1.00,1,25.00,7,12.00,6,10.00,7,10.00,6,49.00,8
30/10/2011,s4,Don,1,sub clover,10.00,9,5.00,9,5.00,9,6.00,6,1.00,1,55.00,9,12.00,9,10.00,5,3.00,8,30.00,9
30/10/2011,s4,Robyn Whipp,2,sub clover,10.00,8,7.00,7,2.00,6,2.00,8,2.00,3,2.00,7,5.00,9,10.00,6,2.00,8,8.00,9
30/10/2011,s4,John Fitzgerald,3,sub clover,1.00,4,9.00,9,1.00,4,1.00,2,0.00,0,15.00,9,10.00,9,5.00,5,1.00,7,30.00,9
30/10/2011,s4,Group,4,sub clover,5.00,9,15.00,9,3.00,9,0.00,0,7.00,7,1.00,3,3.00,3,4.00,4,5.00,9,10.00,9
13/11/2011,s5,Group,1,sub clover,1.00,4,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0
13/11/2011,s5,"Nola, Penny",2,sub clover,1.00,2,0.00,0,0.00,0,0.00,0,40.00,9,2.00,1,10.00,4,0.00,0,0.00,0,0.00,0
13/11/2011,s5,Group,3,sub clover,0.00,0,0.00,0,0.00,0,0.00,0,1.00,1,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0
29/10/2011,w1,Felicity,2,sub clover,0.00,0,1.00,1,0.00,0,0.00,0,1.00,1,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,w1,Don,4,sub clover,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,6.00,6,0.00,0,0.00,0,1.00,1,1.00,1
29/10/2011,w1,Group,4,sub clover,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
29/10/2011,w1,Don,4,sub clover,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,1.00,4,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,w2,Don,1,sub clover,30.00,8,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,30.00,9,5.00,5
12/11/2011,w2,Nola,2,sub clover,30.00,8,0.00,0,0.00,0,0.00,0,0.00,0,5.00,5,0.00,0,0.00,0,15.00,5,85.00,9
12/11/2011,w2,Pax,4,sub clover,0.00,0,0.00,0,1.00,3,0.00,0,0.00,0,1.00,3,1.00,4,1.00,7,1.00,7,15.00,9
6/11/2011,w3,Don,1,sub clover,20.00,9,25.00,9,1.00,1,61.00,9,15.00,9,10.00,9,30.00,8,15.00,9,70.00,9,35.00,9
6/11/2011,w3,Group,3,sub clover,23.00,6,15.00,8,25.00,8,20.00,7,60.00,9,10.00,9,39.00,9,0.00,0,70.00,9,35.00,9
6/11/2011,w3,Andrew,4,sub clover,12.00,9,10.00,9,13.00,9,6.00,7,39.00,9,10.00,9,20.00,9,7.00,8,35.00,9,10.00,9
2/11/2011,w4,Don,1,sub clover,25.00,9,25.00,9,8.00,9,20.00,9,80.00,9,60.00,9,40.00,9,10.00,9,70.00,9,35.00,9
14/11/2011,w4,Group,2,sub clover,12.00,9,70.00,9,25.00,9,35.00,9,70.00,9,80.00,9,55.00,9,40.00,9,70.00,9,70.00,9
14/11/2011,w4,Group,4,sub clover,10.00,9,18.00,9,0.00,0,18.00,9,55.00,9,23.00,9,15.00,5,5.00,9,15.00,9,2.00,1
13/11/2011,w5,Don,1,sub clover,50.00,9,80.00,9,50.00,9,30.00,8,85.00,9,66.00,9,68.00,9,25.00,1,60.00,9,90.00,9
13/11/2011,w5,Pax,2,sub clover,95.00,9,100.00,9,75.00,9,12.00,15,60.00,9,85.00,9,100.00,9,35.00,9,90.00,9,90.00,9
13/11/2011,w5,John,3,sub clover,50.00,8,65.00,9,25.00,9,10.00,4,40.00,9,14.00,7,38.00,9,18.00,9,80.00,9,28.00,6
12/11/2011,s2,Group,1,suckling clover,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,s2,Group,3,suckling clover,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
12/11/2011,s2,Group,4,suckling clover,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0
5/11/2011,s3,Don,1,suckling clover,0.00,0,1.00,2,0.00,0,5.00,1,0.00,0,0.00,0,3.00,5,0.00,0,2.00,2,0.00,0
